;Date;Open;High;Low;Close;Adj Close;Volume;Symbol
959;8/17/2017;44.178.799;44.832.001;43.784.199;439.146;439.146;104020000.0;BTC-USD
960;8/18/2017;43.897.202;47.859.501;435.909;47.281.399;47.281.399;293350016.0;BTC-USD
961;8/19/2017;47.054.298;47.081.699;43.782.001;45.48;45.48;155404000.0;BTC-USD
962;8/20/2017;45.376.202;47.546.101;44.751.499;46.230.999;46.230.999;138850000.0;BTC-USD
963;8/21/2017;461.898;48.747.601;45.621.399;47.936.001;47.936.001;207172000.0;BTC-USD
964;8/22/2017;47.895.199;47.895.199;45.476.398;467.271;467.271;163104000.0;BTC-USD
965;8/23/2017;467.136;547.799;46.483.601;532.481;532.481;447188000.0;BTC-USD
966;8/24/2017;52.824.402;53.280.399;501.856;501.856;501.856;391342016.0;BTC-USD
967;8/25/2017;50.172.298;521.348;49.842.098;511.768;511.768;157619008.0;BTC-USD
968;8/26/2017;51.165.798;522.603;504.524;51.749.599;51.749.599;126024000.0;BTC-USD
969;8/27/2017;51.804.798;64.442.299;516.385;61.158.798;61.158.798;890545984.0;BTC-USD
970;8/28/2017;613.634;64.919.998;59.867.599;62.355.499;62.355.499;556636992.0;BTC-USD
971;8/29/2017;623.946;63.286.301;61.257.301;63.167;63.167;294799008.0;BTC-USD
972;8/30/2017;63.163.799;64.213.699;60.897.301;64.169.296;64.169.296;240308992.0;BTC-USD
973;8/31/2017;64.158.203;72.280.701;64.040.398;71.055.099;71.055.099;633147008.0;BTC-USD
974;9/1/2017;70.856.102;87.405.899;70.005.402;86.039.703;86.039.703;1551740032.0;BTC-USD
975;9/2/2017;85.829.903;92.065.201;72.226.501;790.243;790.243;1363990016.0;BTC-USD
976;9/3/2017;78.979.897;82.829.803;73.608.498;76.843.002;76.843.002;675462016.0;BTC-USD
977;9/4/2017;76.732.101;76.732.101;61.243.698;65.205.803;65.205.803;922041024.0;BTC-USD
978;9/5/2017;65.251.297;72.443.703;59.049.999;712.948;712.948;1016089984.0;BTC-USD
979;9/6/2017;71.777.298;80.639;71.513.901;80.114.304;80.114.304;830718016.0;BTC-USD
980;9/7/2017;79.877.998;81.055;75.590.897;78.484.299;78.484.299;526828992.0;BTC-USD
981;9/8/2017;78.452.797;80.126.099;63.829.899;677.948;677.948;930673024.0;BTC-USD
982;9/9/2017;672.127;69.553.802;64.009.102;66.009.102;66.009.102;467895008.0;BTC-USD
983;9/10/2017;65.802.803;65.951.202;570.644;61.613.499;61.613.499;529848000.0;BTC-USD
984;9/11/2017;61.646.599;67.232.498;61.371.498;66.039.902;66.039.902;412076000.0;BTC-USD
985;9/12/2017;662.388;70.252.998;638.633;64.233.704;64.233.704;481217984.0;BTC-USD
986;9/13/2017;64.321.602;64.597;58.934.799;61.730.099;61.730.099;501521984.0;BTC-USD
987;9/14/2017;616.422;62.426.701;41.248.501;415.849;415.849;749713984.0;BTC-USD
988;9/15/2017;41.685.001;50.647.701;32.030.998;48.212.601;48.212.601;1554339968.0;BTC-USD
989;9/16/2017;481.334;52.829.201;46.464.901;48.258.301;48.258.301;562278016.0;BTC-USD
990;9/17/2017;482.304;49.881.802;45.124.802;484.902;484.902;245262000.0;BTC-USD
991;9/18/2017;48.530.201;55.614.899;48.530.201;55.525.398;55.525.398;408675008.0;BTC-USD
992;9/19/2017;55.683.601;55.883.301;51.047.798;528.353;528.353;286583008.0;BTC-USD
993;9/20/2017;527.449;53.829.899;51.251.301;51.733.799;51.733.799;160252000.0;BTC-USD
994;9/21/2017;51.663.601;52.314.201;456.674;46.605.801;46.605.801;229363008.0;BTC-USD
995;9/22/2017;46.652.699;49.092.098;45.188.999;48.090.302;48.090.302;218134000.0;BTC-USD
996;9/23/2017;48.157.101;49.789.501;46.687;49.271.599;49.271.599;142072992.0;BTC-USD
997;9/24/2017;49.250.099;492.687;475.186;47.618.301;47.618.301;82147104.0;BTC-USD
998;9/25/2017;476.199;524.389;47.571.701;51.580.101;51.580.101;208640992.0;BTC-USD
999;9/26/2017;51.687.901;53.702.499;51.077;51.546.799;51.546.799;173663008.0;BTC-USD
1000;9/27/2017;51.576.199;565.406;51.576.199;562.831;562.831;220363008.0;BTC-USD
